season,week,gsis_id,source,pulled_at,team,position,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share
2026,2,00-0040242,sleeper,2026-09-15T21:13:44Z,WAS,RB,,,,,11.49,55.97,0.59,1.71,1.36,12.65,0.1,12.29,11.61,10.93,13.2,0.407,0.06
2026,2,00-0040244,sleeper,2026-09-15T21:13:44Z,NO,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040247,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040259,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040260,sleeper,2026-09-15T21:13:44Z,CAR,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040265,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040275,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040277,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,,,,1.15,0.6,8.38,0.06,1.79,1.49,1.19,1.15,,0.037
2026,2,00-0040298,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040311,sleeper,2026-09-15T21:13:44Z,LAC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040317,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040323,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040331,sleeper,2026-09-15T21:13:44Z,LAC,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040332,sleeper,2026-09-15T21:13:44Z,PHI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040337,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040352,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040361,sleeper,2026-09-15T21:13:44Z,BUF,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040363,sleeper,2026-09-15T21:13:44Z,BUF,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040375,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040388,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040390,sleeper,2026-09-15T21:13:44Z,DET,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040394,sleeper,2026-09-15T21:13:44Z,CAR,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040398,sleeper,2026-09-15T21:13:44Z,MIA,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040400,sleeper,2026-09-15T21:13:44Z,MIA,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040405,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040419,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040429,sleeper,2026-09-15T21:13:44Z,TB,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040432,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040438,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040445,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040464,sleeper,2026-09-15T21:13:44Z,LAC,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040466,sleeper,2026-09-15T21:13:44Z,CLE,RB,,,,,6.21,20.74,0.13,1.74,1.42,10.0,0.09,5.8,5.09,4.38,7.95,0.231,0.066
2026,2,00-0040476,sleeper,2026-09-15T21:13:44Z,IND,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040488,sleeper,2026-09-15T21:13:44Z,LV,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040494,sleeper,2026-09-15T21:13:44Z,MIN,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040498,sleeper,2026-09-15T21:13:44Z,MIN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040506,sleeper,2026-09-15T21:13:44Z,MIN,WR,,,,,,,,0.07,0.04,0.53,0.0,0.12,0.1,0.08,0.07,,0.002
2026,2,00-0040509,sleeper,2026-09-15T21:13:44Z,MIN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040522,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040526,sleeper,2026-09-15T21:13:44Z,ARI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040531,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040534,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040547,sleeper,2026-09-15T21:13:44Z,KC,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040551,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040552,sleeper,2026-09-15T21:13:44Z,WAS,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040553,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040556,sleeper,2026-09-15T21:13:44Z,NE,RB,,,,,0.81,3.47,0.02,0.06,0.05,0.37,0.0,0.57,0.55,0.53,0.8700000000000001,0.03,0.002
2026,2,00-0040558,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040563,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,,,,0.64,0.44,6.02,0.03,1.25,1.03,0.81,0.64,,0.021
2026,2,00-0040566,sleeper,2026-09-15T21:13:44Z,TB,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040568,sleeper,2026-09-15T21:13:44Z,NE,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040570,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040581,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040582,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,0.07,0.27,0.0,0.2,0.11,1.13,0.01,0.33,0.27,0.22,0.27,0.003,0.007
2026,2,00-0040583,sleeper,2026-09-15T21:13:44Z,HOU,RB,,,,,6.94,31.66,0.17,1.71,1.3,10.84,0.12,7.25,6.6,5.95,8.65,0.258,0.058
2026,2,00-0040584,sleeper,2026-09-15T21:13:44Z,TEN,TE,,,,,,,,3.88,2.78,23.22,0.2,6.29,4.91,3.52,3.88,,0.127
2026,2,00-0040586,sleeper,2026-09-15T21:13:44Z,PHI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040589,sleeper,2026-09-15T21:13:44Z,SF,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040590,sleeper,2026-09-15T21:13:44Z,LA,WR,,,,,,,,1.81,0.87,9.29,0.08,2.25,1.82,1.38,1.81,,0.058
2026,2,00-0040597,sleeper,2026-09-15T21:13:44Z,LA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040598,sleeper,2026-09-15T21:13:44Z,GB,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040617,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040621,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040628,sleeper,2026-09-15T21:13:44Z,GB,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040629,sleeper,2026-09-15T21:13:44Z,LAC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040633,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040644,sleeper,2026-09-15T21:13:44Z,CAR,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040646,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,0.01,0.02,0.0,0.17,0.08,1.23,0.01,0.25,0.21,0.16,0.18000000000000002,0.0,0.006
2026,2,00-0040648,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,0.06,0.32,0.0,1.2,0.71,9.58,0.07,2.12,1.76,1.41,1.26,0.002,0.041
2026,2,00-0040649,sleeper,2026-09-15T21:13:44Z,SEA,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040651,sleeper,2026-09-15T21:13:44Z,GB,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040653,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040656,sleeper,2026-09-15T21:13:44Z,NO,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040663,sleeper,2026-09-15T21:13:44Z,CLE,TE,,,,,0.22,0.7,0.01,5.22,3.76,40.72,0.33,9.95,8.07,6.19,5.4399999999999995,0.008,0.198
2026,2,00-0040666,sleeper,2026-09-15T21:13:44Z,LAC,RB,,,,,14.54,60.3,0.38,3.49,3.25,16.76,0.08,13.68,12.05,10.43,18.03,0.534,0.116
2026,2,00-0040667,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,0.82,3.82,0.03,5.83,3.58,49.68,0.32,11.05,9.26,7.47,6.65,0.035,0.195
2026,2,00-0040668,sleeper,2026-09-15T21:13:44Z,CLE,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040669,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,0.05,0.27,0.0,2.44,1.34,17.99,0.13,3.98,3.31,2.64,2.4899999999999998,0.002,0.077
2026,2,00-0040673,sleeper,2026-09-15T21:13:44Z,SEA,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040676,sleeper,2026-09-15T21:13:44Z,TEN,QB,31.86,197.23,0.81,0.54,2.69,9.23,0.12,,,,,12.05,12.05,12.05,2.69,0.123,
2026,2,00-0040691,sleeper,2026-09-15T21:13:44Z,NYG,QB,30.27,202.62,1.41,0.85,6.65,31.79,0.36,,,,,18.07,18.07,18.07,6.65,0.231,
2026,2,00-0040692,sleeper,2026-09-15T21:13:44Z,MIA,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040697,sleeper,2026-09-15T21:13:44Z,DET,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040704,sleeper,2026-09-15T21:13:44Z,CLE,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040705,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,0.41,1.28,0.01,0.96,0.53,5.31,0.04,1.46,1.19,0.93,1.3699999999999999,0.019,0.031
2026,2,00-0040715,sleeper,2026-09-15T21:13:44Z,NYG,RB,,,,,13.87,56.46,0.45,3.08,2.45,17.66,0.14,13.38,12.16,10.93,16.95,0.483,0.108
2026,2,00-0040718,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,0.13,0.48,0.0,1.0,0.53,5.78,0.03,1.37,1.1,0.84,1.13,0.005,0.031
2026,2,00-0040719,sleeper,2026-09-15T21:13:44Z,JAX,RB,,,,,10.67,35.18,0.39,2.5,1.75,9.94,0.09,9.1,8.23,7.35,13.17,0.402,0.078
2026,2,00-0040727,sleeper,2026-09-15T21:13:44Z,LAC,WR,,,,,0.13,0.55,0.0,4.4,2.97,33.38,0.14,7.22,5.73,4.25,4.53,0.005,0.146
2026,2,00-0040729,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,0.06,0.24,0.0,2.87,1.76,21.52,0.11,4.61,3.73,2.85,2.93,0.002,0.098
2026,2,00-0040730,sleeper,2026-09-15T21:13:44Z,DEN,RB,,,,,7.47,24.96,0.31,3.19,2.61,16.29,0.12,9.27,7.96,6.65,10.66,0.285,0.102
2026,2,00-0040734,sleeper,2026-09-15T21:13:44Z,NE,RB,,,,,8.33,36.73,0.34,2.56,2.18,12.42,0.07,9.54,8.45,7.36,10.89,0.307,0.084
2026,2,00-0040735,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,0.62,2.86,0.02,6.04,4.2,57.35,0.21,11.59,9.49,7.39,6.66,0.022,0.194
2026,2,00-0040736,sleeper,2026-09-15T21:13:44Z,NYJ,TE,,,,,,,,3.03,2.2,18.29,0.12,4.73,3.63,2.53,3.03,,0.103
2026,2,00-0040737,sleeper,2026-09-15T21:13:44Z,LA,TE,,,,,,,,2.59,1.31,15.15,0.12,3.58,2.92,2.26,2.59,,0.083
2026,2,00-0040739,sleeper,2026-09-15T21:13:44Z,SEA,TE,,,,,,,,2.17,1.3,16.66,0.1,3.57,2.92,2.27,2.17,,0.075
2026,2,00-0040743,sleeper,2026-09-15T21:13:44Z,NO,QB,34.4,236.19,1.04,0.59,4.38,14.88,0.16,,,,,15.26,15.26,15.26,4.38,0.178,
2026,2,00-0040753,sleeper,2026-09-15T21:13:44Z,MIA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040782,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,0.18,0.77,0.01,1.14,0.55,9.7,0.07,2.09,1.82,1.54,1.3199999999999998,0.007,0.043
2026,2,00-0040784,sleeper,2026-09-15T21:13:44Z,CLE,RB,,,,,16.03,56.92,0.58,2.34,1.93,12.63,0.06,12.67,11.71,10.75,18.37,0.597,0.089
2026,2,00-0040785,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,0.07,0.28,0.0,0.28,0.17,1.93,0.01,0.49,0.4,0.32,0.35000000000000003,0.003,0.009
2026,2,00-0040853,sleeper,2026-09-15T21:13:44Z,IND,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040867,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,0.11,0.56,0.0,3.33,2.27,27.8,0.2,6.34,5.21,4.07,3.44,0.004,0.132
2026,2,00-0040870,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040876,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,0.01,0.03,0.0,0.54,0.32,4.14,0.03,0.94,0.78,0.62,0.55,0.0,0.022
2026,2,00-0040878,sleeper,2026-09-15T21:13:44Z,LV,RB,,,,,3.51,14.62,0.12,1.13,0.87,5.27,0.04,3.75,3.32,2.88,4.64,0.144,0.039
2026,2,00-0040886,sleeper,2026-09-15T21:13:44Z,TEN,RB,,,,,0.44,1.73,0.01,0.13,0.09,0.51,0.0,0.41,0.36,0.31,0.5700000000000001,0.02,0.004
2026,2,00-0040887,sleeper,2026-09-15T21:13:44Z,BAL,TE,,,,,,,,0.47,0.34,3.3,0.03,0.84,0.67,0.5,0.47,,0.019
2026,2,00-0040888,sleeper,2026-09-15T21:13:44Z,BAL,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040890,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,,,,0.5,0.28,3.97,0.02,0.79,0.65,0.51,0.5,,0.017
2026,2,00-0040891,sleeper,2026-09-15T21:13:44Z,PHI,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040894,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,0.01,0.0,0.04,0.0,0.01,0.01,0.01,0.01,,0.0
2026,2,00-0040895,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040900,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040901,sleeper,2026-09-15T21:13:44Z,TEN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040906,sleeper,2026-09-15T21:13:44Z,KC,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040912,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040919,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040930,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040934,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040937,sleeper,2026-09-15T21:13:44Z,NYJ,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040938,sleeper,2026-09-15T21:13:44Z,DAL,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040939,sleeper,2026-09-15T21:13:44Z,DAL,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040946,sleeper,2026-09-15T21:13:44Z,GB,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040948,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040953,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040954,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040955,sleeper,2026-09-15T21:13:44Z,KC,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040959,sleeper,2026-09-15T21:13:44Z,KC,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040964,sleeper,2026-09-15T21:13:44Z,KC,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040970,sleeper,2026-09-15T21:13:44Z,MIN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040981,sleeper,2026-09-15T21:13:44Z,BAL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040986,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040998,sleeper,2026-09-15T21:13:44Z,LV,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041004,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041005,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041013,sleeper,2026-09-15T21:13:44Z,KC,RB,,,,,2.96,11.0,0.11,0.96,0.78,6.03,0.03,3.31,2.92,2.53,3.92,0.115,0.032
2026,2,00-0041016,sleeper,2026-09-15T21:13:44Z,LV,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041027,sleeper,2026-09-15T21:13:44Z,ARI,RB,,,,,12.5,43.91,0.33,4.59,3.46,20.02,0.11,12.46,10.73,9.0,17.09,0.522,0.138
2026,2,00-0041029,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041032,sleeper,2026-09-15T21:13:44Z,NYJ,TE,,,,,0.05,0.2,0.0,2.88,2.21,19.58,0.14,5.06,3.96,2.86,2.9299999999999997,0.002,0.097
2026,2,00-0041035,sleeper,2026-09-15T21:13:44Z,SF,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041037,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,0.14,0.59,0.01,4.38,2.67,38.24,0.24,8.03,6.69,5.36,4.52,0.005,0.166
2026,2,00-0041040,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,0.11,0.61,0.01,2.32,1.57,20.56,0.14,4.58,3.8,3.01,2.4299999999999997,0.004,0.081
2026,2,00-0041041,sleeper,2026-09-15T21:13:44Z,NO,TE,,,,,,,,1.44,1.05,9.89,0.04,2.29,1.77,1.24,1.44,,0.044
2026,2,00-0041042,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,0.06,0.23,0.0,3.89,2.3,26.81,0.22,6.36,5.21,4.06,3.95,0.002,0.136
2026,2,00-0041044,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,0.15,0.65,0.01,1.99,1.28,14.1,0.08,3.25,2.61,1.97,2.14,0.005,0.07
2026,2,00-0041047,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041048,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,0.09,0.37,0.0,2.44,1.3,17.23,0.14,3.95,3.3,2.65,2.53,0.003,0.083
2026,2,00-0041051,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,0.11,0.47,0.0,0.46,0.26,3.12,0.02,0.75,0.62,0.49,0.5700000000000001,0.004,0.015
2026,2,00-0041052,sleeper,2026-09-15T21:13:44Z,SF,RB,,,,,8.09,37.09,0.24,0.99,0.86,5.84,0.05,6.82,6.39,5.96,9.08,0.301,0.033
2026,2,00-0041056,sleeper,2026-09-15T21:13:44Z,NYJ,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041067,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,1.38,0.79,9.73,0.04,2.0,1.61,1.22,1.38,,0.042
2026,2,00-0041069,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,,,,0.48,0.27,2.98,0.02,0.71,0.57,0.44,0.48,,0.015
2026,2,00-0041070,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,,,,0.24,0.13,1.61,0.01,0.34,0.28,0.21,0.24,,0.007
2026,2,00-0041077,sleeper,2026-09-15T21:13:44Z,MIA,TE,,,,,,,,0.27,0.21,2.07,0.02,0.51,0.4,0.3,0.27,,0.011
2026,2,00-0041081,sleeper,2026-09-15T21:13:44Z,MIN,RB,,,,,0.01,0.05,0.0,0.07,0.05,0.42,0.0,0.12,0.1,0.07,0.08,0.0,0.002
2026,2,00-0041084,sleeper,2026-09-15T21:13:44Z,JAX,TE,,,,,,,,0.75,0.48,4.21,0.03,1.09,0.85,0.61,0.75,,0.023
2026,2,00-0041087,sleeper,2026-09-15T21:13:44Z,CLE,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041092,sleeper,2026-09-15T21:13:44Z,CLE,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041094,sleeper,2026-09-15T21:13:44Z,TB,TE,,,,,,,,0.06,0.05,0.39,0.0,0.11,0.09,0.06,0.06,,0.002
2026,2,00-0041096,sleeper,2026-09-15T21:13:44Z,WAS,RB,,,,,2.62,12.0,0.1,0.15,0.13,1.0,0.01,2.04,1.98,1.92,2.77,0.093,0.005
2026,2,00-0041099,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,2.06,1.3,14.78,0.06,3.16,2.51,1.86,2.06,,0.063
2026,2,00-0041100,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,0.17,0.67,0.01,1.0,0.52,5.91,0.04,1.45,1.19,0.93,1.17,0.006,0.031
2026,2,00-0041104,sleeper,2026-09-15T21:13:44Z,MIN,RB,,,,,0.6,2.75,0.02,0.42,0.36,2.49,0.02,1.12,0.94,0.76,1.02,0.024,0.014
2026,2,00-0041106,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041116,sleeper,2026-09-15T21:13:44Z,CIN,TE,,,,,,,,0.34,0.25,2.11,0.02,0.56,0.43,0.31,0.34,,0.01
2026,2,00-0041117,sleeper,2026-09-15T21:13:44Z,WAS,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041123,sleeper,2026-09-15T21:13:44Z,NE,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041125,sleeper,2026-09-15T21:13:44Z,IND,RB,,,,,2.9,10.64,0.08,0.56,0.46,2.91,0.02,2.41,2.18,1.95,3.46,0.107,0.02
2026,2,00-0041129,sleeper,2026-09-15T21:13:44Z,NE,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041131,sleeper,2026-09-15T21:13:44Z,CLE,TE,,,,,,,,0.12,0.09,0.86,0.01,0.21,0.17,0.13,0.12,,0.005
2026,2,00-0041132,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,,,,0.12,0.08,0.83,0.01,0.19,0.15,0.12,0.12,,0.004
2026,2,00-0041133,sleeper,2026-09-15T21:13:44Z,DEN,TE,,,,,,,,0.13,0.09,0.8,0.01,0.21,0.16,0.12,0.13,,0.004
2026,2,00-0041139,sleeper,2026-09-15T21:13:44Z,GB,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041149,sleeper,2026-09-15T21:13:44Z,CAR,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041152,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041156,sleeper,2026-09-15T21:13:44Z,HOU,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041158,sleeper,2026-09-15T21:13:44Z,MIA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041170,sleeper,2026-09-15T21:13:44Z,CHI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041172,sleeper,2026-09-15T21:13:44Z,CHI,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041176,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041178,sleeper,2026-09-15T21:13:44Z,WAS,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041179,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041185,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041191,sleeper,2026-09-15T21:13:44Z,ATL,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041194,sleeper,2026-09-15T21:13:44Z,ATL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041195,sleeper,2026-09-15T21:13:44Z,ATL,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041199,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041203,sleeper,2026-09-15T21:13:44Z,JAX,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041216,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041217,sleeper,2026-09-15T21:13:44Z,JAX,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041220,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041241,sleeper,2026-09-15T21:13:44Z,CIN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041244,sleeper,2026-09-15T21:13:44Z,CIN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041248,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041251,sleeper,2026-09-15T21:13:44Z,TB,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041252,sleeper,2026-09-15T21:13:44Z,IND,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041257,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041263,sleeper,2026-09-15T21:13:44Z,PIT,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0041267,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,,,,,,,,,,,0.0,,
